state,state_abbr,fips,year,month,date,unemployment_rate,employment_rate,avg_weekly_hours,job_openings_rate,quits_level_thousands,avg_weekly_earnings,violent_crime_rate_per_100k
South Dakota,SD,46,2024,4,2024-04-01,1.8,67.2,33.1,4.3,12.0,1016.5,
South Dakota,SD,46,2024,5,2024-05-01,1.7,67.6,33.4,4.7,13.0,1015.36,
South Dakota,SD,46,2024,6,2024-06-01,1.9,68.4,34.3,4.5,10.0,1042.72,
South Dakota,SD,46,2024,7,2024-07-01,1.8,68.6,33.5,4.3,10.0,1018.4,
South Dakota,SD,46,2024,8,2024-08-01,2.0,67.9,33.8,4.5,15.0,1027.86,
South Dakota,SD,46,2024,9,2024-09-01,1.5,67.9,33.8,4.5,12.0,1048.14,
South Dakota,SD,46,2024,10,2024-10-01,1.6,67.8,33.3,5.0,10.0,1037.3,
South Dakota,SD,46,2024,11,2024-11-01,1.7,67.3,33.4,4.7,8.0,1039.07,
South Dakota,SD,46,2024,12,2024-12-01,2.0,66.8,32.9,4.5,9.0,1026.48,
South Dakota,SD,46,2025,1,2025-01-01,2.1,66.4,32.4,4.3,9.0,1011.53,
South Dakota,SD,46,2025,2,2025-02-01,2.1,66.9,32.5,4.5,10.0,1022.13,
South Dakota,SD,46,2025,3,2025-03-01,1.8,67.5,32.8,4.6,10.0,1023.36,
South Dakota,SD,46,2025,4,2025-04-01,1.8,67.6,32.3,4.3,11.0,1008.73,
South Dakota,SD,46,2025,5,2025-05-01,1.8,67.7,32.7,4.7,12.0,1019.59,
South Dakota,SD,46,2025,6,2025-06-01,1.9,68.3,33.6,4.3,12.0,1042.61,
South Dakota,SD,46,2025,7,2025-07-01,1.9,68.0,33.1,4.5,10.0,1031.4,
South Dakota,SD,46,2025,8,2025-08-01,2.2,67.3,33.4,4.3,13.0,1031.73,
South Dakota,SD,46,2025,9,2025-09-01,1.8,67.2,33.0,4.6,12.0,1035.54,
South Dakota,SD,46,2025,10,2025-10-01,,,33.1,4.8,10.0,1046.95,
South Dakota,SD,46,2025,11,2025-11-01,2.1,66.5,33.2,4.2,10.0,1060.08,
South Dakota,SD,46,2025,12,2025-12-01,2.4,66.1,32.5,4.1,15.0,1036.1,
Tennessee,TN,47,2022,1,2022-01-01,3.7,58.2,35.2,7.2,123.0,986.66,
Tennessee,TN,47,2022,2,2022-02-01,3.4,58.8,35.6,7.9,98.0,985.41,
Tennessee,TN,47,2022,3,2022-03-01,3.2,58.9,35.5,8.6,97.0,981.58,
Tennessee,TN,47,2022,4,2022-04-01,3.0,58.9,35.3,7.7,116.0,985.58,
Tennessee,TN,47,2022,5,2022-05-01,3.1,58.7,35.9,7.8,110.0,1010.94,
Tennessee,TN,47,2022,6,2022-06-01,4.0,58.4,35.6,7.3,116.0,990.39,
Tennessee,TN,47,2022,7,2022-07-01,3.7,58.3,35.2,7.5,128.0,996.51,
Tennessee,TN,47,2022,8,2022-08-01,3.5,58.0,35.2,6.7,132.0,998.27,
Tennessee,TN,47,2022,9,2022-09-01,3.2,58.0,35.2,7.6,122.0,1003.2,
Tennessee,TN,47,2022,10,2022-10-01,3.4,57.8,35.5,6.8,127.0,1027.73,
Tennessee,TN,47,2022,11,2022-11-01,3.2,57.5,35.0,7.4,95.0,1004.5,
Tennessee,TN,47,2022,12,2022-12-01,3.0,57.4,35.1,7.2,90.0,1010.88,
Tennessee,TN,47,2023,1,2023-01-01,3.6,57.3,35.2,7.3,96.0,1022.56,
Tennessee,TN,47,2023,2,2023-02-01,3.4,57.6,35.1,6.9,91.0,1028.08,
Tennessee,TN,47,2023,3,2023-03-01,3.2,57.8,35.2,6.5,91.0,1025.73,
Tennessee,TN,47,2023,4,2023-04-01,2.7,57.9,35.6,6.4,91.0,1048.78,
Tennessee,TN,47,2023,5,2023-05-01,3.1,57.8,34.9,6.3,119.0,1027.11,
Tennessee,TN,47,2023,6,2023-06-01,3.7,58.0,35.2,6.3,88.0,1031.01,
Tennessee,TN,47,2023,7,2023-07-01,3.5,58.0,35.4,4.8,98.0,1051.73,
Tennessee,TN,47,2023,8,2023-08-01,3.3,57.6,35.1,6.1,114.0,1048.44,
Tennessee,TN,47,2023,9,2023-09-01,3.3,57.7,34.9,8.5,92.0,1043.16,
Tennessee,TN,47,2023,10,2023-10-01,3.3,57.7,35.0,6.1,115.0,1052.45,
Tennessee,TN,47,2023,11,2023-11-01,3.0,58.0,34.9,5.8,66.0,1043.86,
Tennessee,TN,47,2023,12,2023-12-01,2.9,57.7,34.9,6.1,76.0,1043.16,
Tennessee,TN,47,2024,1,2024-01-01,3.3,57.1,34.1,5.6,88.0,1032.55,
Tennessee,TN,47,2024,2,2024-02-01,3.1,57.5,34.6,5.3,64.0,1035.92,
Tennessee,TN,47,2024,3,2024-03-01,3.1,57.9,34.7,5.0,82.0,1034.41,
Tennessee,TN,47,2024,4,2024-04-01,2.8,58.0,34.4,5.3,95.0,1027.87,
Tennessee,TN,47,2024,5,2024-05-01,2.9,57.8,34.5,4.8,99.0,1024.65,
Tennessee,TN,47,2024,6,2024-06-01,3.9,57.7,35.0,4.6,81.0,1049.3,
Tennessee,TN,47,2024,7,2024-07-01,3.9,57.6,34.6,4.7,103.0,1031.43,
Tennessee,TN,47,2024,8,2024-08-01,3.7,57.3,34.7,4.8,94.0,1043.78,
Tennessee,TN,47,2024,9,2024-09-01,3.5,57.4,34.9,4.6,85.0,1060.26,
Tennessee,TN,47,2024,10,2024-10-01,3.6,57.5,34.5,5.0,104.0,1043.63,
Tennessee,TN,47,2024,11,2024-11-01,3.7,57.3,34.3,5.4,74.0,1038.95,
Tennessee,TN,47,2024,12,2024-12-01,3.5,57.4,34.9,4.5,58.0,1071.08,
Tennessee,TN,47,2025,1,2025-01-01,3.8,57.1,33.4,4.8,112.0,1026.05,
Tennessee,TN,47,2025,2,2025-02-01,3.5,57.4,34.6,4.4,65.0,1078.83,
Tennessee,TN,47,2025,3,2025-03-01,3.3,57.9,34.9,4.7,73.0,1074.22,
Tennessee,TN,47,2025,4,2025-04-01,2.9,58.6,34.5,4.6,72.0,1059.84,
Tennessee,TN,47,2025,5,2025-05-01,3.3,58.2,34.5,4.6,75.0,1056.05,
Tennessee,TN,47,2025,6,2025-06-01,4.0,57.8,34.9,4.8,69.0,1075.97,
Tennessee,TN,47,2025,7,2025-07-01,4.4,57.8,34.5,4.1,92.0,1068.81,
Tennessee,TN,47,2025,8,2025-08-01,3.6,58.1,34.7,4.1,94.0,1077.44,
Tennessee,TN,47,2025,9,2025-09-01,3.5,58.4,34.7,4.7,76.0,1082.64,
Tennessee,TN,47,2025,10,2025-10-01,,,34.7,4.7,74.0,1089.23,
Tennessee,TN,47,2025,11,2025-11-01,3.6,58.2,34.9,4.2,79.0,1102.14,
Tennessee,TN,47,2025,12,2025-12-01,3.4,58.4,34.4,4.0,50.0,1086.35,
Texas,TX,48,2022,1,2022-01-01,4.7,61.0,36.0,6.7,452.0,1083.96,
Texas,TX,48,2022,2,2022-02-01,4.3,61.6,35.8,6.8,321.0,1051.09,
Texas,TX,48,2022,3,2022-03-01,3.8,61.9,35.8,7.5,445.0,1051.45,
Texas,TX,48,2022,4,2022-04-01,3.5,61.8,35.6,7.6,441.0,1057.32,
Texas,TX,48,2022,5,2022-05-01,3.6,61.7,36.3,7.1,419.0,1089.73,
Texas,TX,48,2022,6,2022-06-01,4.2,61.5,36.0,7.3,434.0,1065.24,
Texas,TX,48,2022,7,2022-07-01,4.1,61.6,35.9,7.0,423.0,1069.82,
Texas,TX,48,2022,8,2022-08-01,4.0,61.5,35.8,6.2,582.0,1074.36,
Texas,TX,48,2022,9,2022-09-01,3.8,61.6,35.9,7.0,379.0,1075.92,
Texas,TX,48,2022,10,2022-10-01,3.8,61.8,36.5,6.4,421.0,1115.44,
Texas,TX,48,2022,11,2022-11-01,3.8,61.8,35.6,6.1,367.0,1083.66,
Texas,TX,48,2022,12,2022-12-01,3.7,61.9,35.5,6.2,368.0,1083.82,
Texas,TX,48,2023,1,2023-01-01,4.3,61.6,36.1,5.9,374.0,1132.1,
Texas,TX,48,2023,2,2023-02-01,4.4,62.0,35.6,5.7,342.0,1110.36,
Texas,TX,48,2023,3,2023-03-01,4.0,62.3,35.8,5.3,352.0,1115.17,
Texas,TX,48,2023,4,2023-04-01,3.5,62.4,36.1,5.4,351.0,1128.49,
Texas,TX,48,2023,5,2023-05-01,3.9,62.0,35.4,5.3,466.0,1097.75,
Texas,TX,48,2023,6,2023-06-01,4.2,62.0,35.8,5.3,436.0,1111.59,
Texas,TX,48,2023,7,2023-07-01,4.2,62.1,36.1,5.2,413.0,1145.45,
Texas,TX,48,2023,8,2023-08-01,4.3,62.0,35.9,5.3,569.0,1134.8,
Texas,TX,48,2023,9,2023-09-01,4.0,62.1,35.7,5.4,398.0,1140.26,
Texas,TX,48,2023,10,2023-10-01,3.8,62.2,36.0,5.2,377.0,1155.6,
Texas,TX,48,2023,11,2023-11-01,3.7,62.6,35.5,5.4,306.0,1130.32,
Texas,TX,48,2023,12,2023-12-01,3.7,62.1,35.7,5.3,341.0,1150.61,
Texas,TX,48,2024,1,2024-01-01,4.1,61.8,34.9,5.3,380.0,1147.51,
Texas,TX,48,2024,2,2024-02-01,4.2,62.1,35.4,5.0,304.0,1155.1,
Texas,TX,48,2024,3,2024-03-01,3.9,62.4,35.6,4.8,329.0,1160.92,
Texas,TX,48,2024,4,2024-04-01,3.6,62.5,35.5,4.2,337.0,1159.43,
Texas,TX,48,2024,5,2024-05-01,3.8,62.2,35.5,4.3,319.0,1157.3,
Texas,TX,48,2024,6,2024-06-01,4.5,62.2,36.4,3.9,377.0,1195.74,
Texas,TX,48,2024,7,2024-07-01,4.5,62.2,35.4,3.9,321.0,1166.08,
Texas,TX,48,2024,8,2024-08-01,4.4,62.1,35.8,4.3,404.0,1190.71,
Texas,TX,48,2024,9,2024-09-01,4.1,62.4,36.2,3.4,315.0,1209.08,
Texas,TX,48,2024,10,2024-10-01,4.0,62.4,35.9,3.9,281.0,1198.34,
Texas,TX,48,2024,11,2024-11-01,4.1,62.4,35.9,4.5,210.0,1201.57,
Texas,TX,48,2024,12,2024-12-01,3.7,62.5,36.5,4.0,305.0,1246.48,
Texas,TX,48,2025,1,2025-01-01,4.1,62.2,35.2,3.9,291.0,1206.66,
Texas,TX,48,2025,2,2025-02-01,4.3,62.3,36.3,3.9,264.0,1256.34,
Texas,TX,48,2025,3,2025-03-01,4.0,62.3,36.5,3.8,315.0,1259.25,
Texas,TX,48,2025,4,2025-04-01,3.7,62.9,36.2,4.0,297.0,1238.4,
Texas,TX,48,2025,5,2025-05-01,4.0,62.2,36.0,4.3,301.0,1226.52,
Texas,TX,48,2025,6,2025-06-01,4.1,62.2,36.5,3.8,338.0,1262.17,
Texas,TX,48,2025,7,2025-07-01,4.2,61.9,36.0,3.8,390.0,1228.68,
Texas,TX,48,2025,8,2025-08-01,4.7,61.8,36.4,4.0,392.0,1249.98,
Texas,TX,48,2025,9,2025-09-01,4.4,62.1,36.1,5.0,320.0,1254.48,
Texas,TX,48,2025,10,2025-10-01,,,36.1,4.1,270.0,1256.28,
Texas,TX,48,2025,11,2025-11-01,4.2,62.4,36.6,4.2,239.0,1285.76,
Texas,TX,48,2025,12,2025-12-01,3.9,62.1,35.8,4.0,294.0,1271.97,
Utah,UT,49,2022,1,2022-01-01,2.5,66.6,33.8,7.2,55.0,1049.49,
Utah,UT,49,2022,2,2022-02-01,2.5,67.0,33.8,6.9,35.0,1029.55,
Utah,UT,49,2022,3,2022-03-01,2.3,67.2,33.5,7.1,56.0,1031.8,
Utah,UT,49,2022,4,2022-04-01,2.2,66.9,33.3,6.7,51.0,1055.94,
Utah,UT,49,2022,5,2022-05-01,2.3,67.2,34.0,6.8,49.0,1078.48,
Utah,UT,49,2022,6,2022-06-01,2.7,67.1,33.6,6.3,44.0,1046.98,
Utah,UT,49,2022,7,2022-07-01,2.4,67.2,33.4,6.8,49.0,1062.12,
Utah,UT,49,2022,8,2022-08-01,2.6,67.1,33.4,6.2,71.0,1055.77,
Utah,UT,49,2022,9,2022-09-01,2.2,67.3,33.1,6.4,58.0,1052.25,
Utah,UT,49,2022,10,2022-10-01,2.3,67.3,34.0,6.1,43.0,1095.48,
Utah,UT,49,2022,11,2022-11-01,2.3,67.4,33.3,6.2,44.0,1067.6,
Utah,UT,49,2022,12,2022-12-01,2.2,67.3,32.7,7.1,58.0,1057.19,
Utah,UT,49,2023,1,2023-01-01,2.7,67.0,33.1,5.9,45.0,1093.96,
Utah,UT,49,2023,2,2023-02-01,2.8,67.3,32.8,5.8,33.0,1070.26,
Utah,UT,49,2023,3,2023-03-01,2.6,67.5,32.6,5.7,37.0,1057.87,
Utah,UT,49,2023,4,2023-04-01,2.4,67.4,33.6,6.4,46.0,1107.79,
Utah,UT,49,2023,5,2023-05-01,2.6,67.4,33.5,5.7,47.0,1087.41,
Utah,UT,49,2023,6,2023-06-01,2.8,67.4,33.1,5.5,42.0,1082.7,
Utah,UT,49,2023,7,2023-07-01,2.7,67.5,33.6,5.7,60.0,1117.2,
Utah,UT,49,2023,8,2023-08-01,3.0,67.3,33.3,6.8,74.0,1105.56,
Utah,UT,49,2023,9,2023-09-01,2.6,67.5,33.1,5.6,49.0,1102.89,
Utah,UT,49,2023,10,2023-10-01,2.7,67.4,33.6,5.2,41.0,1128.96,
Utah,UT,49,2023,11,2023-11-01,2.6,67.7,33.1,4.8,39.0,1101.24,
Utah,UT,49,2023,12,2023-12-01,2.6,66.9,33.0,4.4,38.0,1107.81,
Utah,UT,49,2024,1,2024-01-01,3.0,66.6,32.4,4.7,52.0,1100.63,
Utah,UT,49,2024,2,2024-02-01,3.3,66.7,32.9,4.6,36.0,1107.74,
Utah,UT,49,2024,3,2024-03-01,3.1,66.9,33.0,4.6,36.0,1105.17,
Utah,UT,49,2024,4,2024-04-01,3.0,66.7,33.1,4.2,46.0,1113.48,
Utah,UT,49,2024,5,2024-05-01,3.1,66.6,33.3,4.7,50.0,1118.88,
Utah,UT,49,2024,6,2024-06-01,3.5,66.6,34.1,4.4,41.0,1154.97,
Utah,UT,49,2024,7,2024-07-01,3.5,66.7,33.2,4.1,46.0,1124.82,
Utah,UT,49,2024,8,2024-08-01,3.6,66.4,33.4,4.3,45.0,1132.26,
Utah,UT,49,2024,9,2024-09-01,3.0,66.8,33.8,4.2,34.0,1159.34,
Utah,UT,49,2024,10,2024-10-01,3.0,66.7,33.2,4.6,42.0,1130.13,
Utah,UT,49,2024,11,2024-11-01,3.0,66.6,32.8,4.6,26.0,1124.71,
Utah,UT,49,2024,12,2024-12-01,2.9,66.4,33.5,4.3,32.0,1154.41,
Utah,UT,49,2025,1,2025-01-01,3.2,66.4,32.7,4.6,44.0,1125.53,
Utah,UT,49,2025,2,2025-02-01,3.3,65.9,33.7,4.6,32.0,1180.17,
Utah,UT,49,2025,3,2025-03-01,3.1,66.4,33.8,4.3,36.0,1187.39,
Utah,UT,49,2025,4,2025-04-01,3.0,66.0,33.4,4.1,55.0,1169.0,
Utah,UT,49,2025,5,2025-05-01,3.3,65.5,33.7,3.7,48.0,1168.38,
Utah,UT,49,2025,6,2025-06-01,3.7,65.5,34.6,4.0,41.0,1198.54,
Utah,UT,49,2025,7,2025-07-01,3.5,65.5,34.0,4.1,47.0,1183.88,
Utah,UT,49,2025,8,2025-08-01,3.8,64.9,34.1,4.0,45.0,1195.21,
Utah,UT,49,2025,9,2025-09-01,3.5,65.5,33.9,4.5,39.0,1183.45,
Utah,UT,49,2025,10,2025-10-01,,,33.6,4.0,40.0,1189.44,
Utah,UT,49,2025,11,2025-11-01,3.6,65.8,34.1,3.8,30.0,1222.14,
Utah,UT,49,2025,12,2025-12-01,3.5,65.3,33.2,3.6,33.0,1186.24,
Vermont,VT,50,2022,1,2022-01-01,3.1,60.7,33.4,8.3,7.0,1002.67,
Vermont,VT,50,2022,2,2022-02-01,2.8,61.1,33.4,7.9,7.0,988.64,
Vermont,VT,50,2022,3,2022-03-01,2.4,61.8,33.1,7.6,8.0,982.74,
Vermont,VT,50,2022,4,2022-04-01,2.5,61.1,33.3,7.9,10.0,988.68,
Vermont,VT,50,2022,5,2022-05-01,2.1,61.5,33.3,7.3,12.0,994.67,
Vermont,VT,50,2022,6,2022-06-01,2.5,62.4,33.3,7.3,9.0,997.0,
Vermont,VT,50,2022,7,2022-07-01,2.2,62.8,33.5,7.0,7.0,998.64,
Vermont,VT,50,2022,8,2022-08-01,2.4,62.4,33.6,5.9,10.0,1008.67,
Vermont,VT,50,2022,9,2022-09-01,2.2,61.6,33.5,6.7,9.0,1015.05,
Vermont,VT,50,2022,10,2022-10-01,1.8,62.2,33.6,7.0,7.0,1027.82,
Vermont,VT,50,2022,11,2022-11-01,2.2,62.0,33.5,7.2,7.0,1038.17,
Vermont,VT,50,2022,12,2022-12-01,2.1,62.1,33.0,6.7,6.0,1027.62,
Vermont,VT,50,2023,1,2023-01-01,2.6,62.0,33.3,5.8,5.0,1033.3,
Vermont,VT,50,2023,2,2023-02-01,2.4,62.4,33.2,6.4,5.0,1046.46,
Vermont,VT,50,2023,3,2023-03-01,2.1,63.0,32.8,6.1,6.0,1050.58,
Vermont,VT,50,2023,4,2023-04-01,1.8,62.6,33.4,5.8,9.0,1077.48,
Vermont,VT,50,2023,5,2023-05-01,1.6,62.7,33.2,4.9,13.0,1064.06,
Vermont,VT,50,2023,6,2023-06-01,1.8,63.9,33.2,5.5,7.0,1067.38,
Vermont,VT,50,2023,7,2023-07-01,1.7,64.2,33.4,5.2,8.0,1082.16,
Vermont,VT,50,2023,8,2023-08-01,2.0,63.8,33.2,5.5,7.0,1073.02,
Vermont,VT,50,2023,9,2023-09-01,1.9,63.1,33.1,5.8,8.0,1077.07,
Vermont,VT,50,2023,10,2023-10-01,1.5,63.6,33.3,5.5,6.0,1099.9,
Vermont,VT,50,2023,11,2023-11-01,1.8,63.7,33.0,5.2,7.0,1092.3,
Vermont,VT,50,2023,12,2023-12-01,2.0,63.1,33.0,5.2,5.0,1101.87,
Vermont,VT,50,2024,1,2024-01-01,2.5,63.1,32.9,5.7,6.0,1099.52,
Vermont,VT,50,2024,2,2024-02-01,2.4,63.4,33.0,4.9,4.0,1098.9,
Vermont,VT,50,2024,3,2024-03-01,2.1,63.9,33.2,4.9,6.0,1110.54,
Vermont,VT,50,2024,4,2024-04-01,2.3,63.4,33.0,4.6,9.0,1107.81,
Vermont,VT,50,2024,5,2024-05-01,2.0,63.4,33.5,5.2,9.0,1115.89,
Vermont,VT,50,2024,6,2024-06-01,2.3,64.4,33.6,4.9,8.0,1134.0,
Vermont,VT,50,2024,7,2024-07-01,2.3,64.8,33.6,4.9,5.0,1132.32,
Vermont,VT,50,2024,8,2024-08-01,2.4,64.3,33.9,4.9,7.0,1144.46,
Vermont,VT,50,2024,9,2024-09-01,2.3,63.6,34.1,4.6,8.0,1168.27,
Vermont,VT,50,2024,10,2024-10-01,2.0,63.9,34.0,4.6,5.0,1168.58,
Vermont,VT,50,2024,11,2024-11-01,2.5,63.6,34.1,4.9,4.0,1176.79,
Vermont,VT,50,2024,12,2024-12-01,2.5,63.5,33.9,3.7,4.0,1183.45,
Vermont,VT,50,2025,1,2025-01-01,3.0,63.3,33.9,6.0,7.0,1184.47,
Vermont,VT,50,2025,2,2025-02-01,3.0,63.0,33.8,5.1,4.0,1183.68,
Vermont,VT,50,2025,3,2025-03-01,2.8,62.9,33.8,4.3,6.0,1188.07,
Vermont,VT,50,2025,4,2025-04-01,2.7,62.5,34.0,5.1,9.0,1181.5,
Vermont,VT,50,2025,5,2025-05-01,2.2,63.0,34.0,5.4,11.0,1186.26,
Vermont,VT,50,2025,6,2025-06-01,2.4,63.7,34.0,4.8,7.0,1183.54,
Vermont,VT,50,2025,7,2025-07-01,2.5,63.4,33.9,4.6,5.0,1183.79,
Vermont,VT,50,2025,8,2025-08-01,2.6,62.9,33.7,4.6,9.0,1179.16,
Vermont,VT,50,2025,9,2025-09-01,2.5,62.2,33.8,4.5,7.0,1190.44,
Vermont,VT,50,2025,10,2025-10-01,,,33.9,4.8,6.0,1192.26,
Vermont,VT,50,2025,11,2025-11-01,2.7,61.9,33.7,4.9,5.0,1201.41,
Vermont,VT,50,2025,12,2025-12-01,2.6,61.3,33.2,3.4,6.0,1187.23,
Virginia,VA,51,2022,1,2022-01-01,2.7,61.9,33.7,6.9,107.0,1117.83,
Virginia,VA,51,2022,2,2022-02-01,2.5,62.6,34.0,6.8,73.0,1109.08,
Virginia,VA,51,2022,3,2022-03-01,2.5,63.2,33.9,7.4,89.0,1105.82,
Virginia,VA,51,2022,4,2022-04-01,2.3,63.3,34.2,7.1,125.0,1106.37,
Virginia,VA,51,2022,5,2022-05-01,2.7,63.4,34.5,7.1,104.0,1133.33,
Virginia,VA,51,2022,6,2022-06-01,2.9,63.5,34.1,7.5,116.0,1103.48,
Virginia,VA,51,2022,7,2022-07-01,2.9,63.8,34.2,7.5,120.0,1117.31,
Virginia,VA,51,2022,8,2022-08-01,3.2,63.3,34.1,7.2,130.0,1107.23,
Virginia,VA,51,2022,9,2022-09-01,2.8,63.3,34.3,7.6,121.0,1114.75,
Virginia,VA,51,2022,10,2022-10-01,2.7,63.6,34.7,7.7,129.0,1148.22,
Virginia,VA,51,2022,11,2022-11-01,2.7,63.4,34.0,7.5,99.0,1113.16,
Virginia,VA,51,2022,12,2022-12-01,2.4,63.6,34.0,7.9,99.0,1115.54,
Virginia,VA,51,2023,1,2023-01-01,2.9,63.6,34.3,7.7,83.0,1148.02,
Virginia,VA,51,2023,2,2023-02-01,2.8,64.2,34.2,7.4,99.0,1145.02,
Virginia,VA,51,2023,3,2023-03-01,2.7,64.8,34.2,7.4,124.0,1125.86,
Virginia,VA,51,2023,4,2023-04-01,2.3,64.8,35.0,6.1,103.0,1137.85,
Virginia,VA,51,2023,5,2023-05-01,2.7,64.7,34.4,6.7,136.0,1101.49,
Virginia,VA,51,2023,6,2023-06-01,2.8,64.9,33.9,6.4,119.0,1091.92,
Virginia,VA,51,2023,7,2023-07-01,2.7,65.1,34.3,5.3,121.0,1126.76,
Virginia,VA,51,2023,8,2023-08-01,3.0,64.5,34.0,5.9,134.0,1113.16,
Virginia,VA,51,2023,9,2023-09-01,2.8,64.3,34.0,5.8,107.0,1125.06,
Virginia,VA,51,2023,10,2023-10-01,2.8,64.3,34.5,5.5,102.0,1164.03,
Virginia,VA,51,2023,11,2023-11-01,2.6,64.3,33.9,6.0,77.0,1122.77,
Virginia,VA,51,2023,12,2023-12-01,2.4,63.8,34.0,5.9,80.0,1139.34,
Virginia,VA,51,2024,1,2024-01-01,2.8,63.7,33.2,5.8,92.0,1128.8,
Virginia,VA,51,2024,2,2024-02-01,2.9,64.0,33.7,5.9,63.0,1138.72,
Virginia,VA,51,2024,3,2024-03-01,2.7,64.5,33.7,5.6,80.0,1125.58,
Virginia,VA,51,2024,4,2024-04-01,2.4,64.4,33.7,5.7,86.0,1129.62,
Virginia,VA,51,2024,5,2024-05-01,2.8,64.2,33.7,5.7,102.0,1127.27,
Virginia,VA,51,2024,6,2024-06-01,3.1,64.4,34.3,4.9,87.0,1155.91,
Virginia,VA,51,2024,7,2024-07-01,3.2,64.5,33.8,5.6,110.0,1126.89,
Virginia,VA,51,2024,8,2024-08-01,3.3,63.7,34.1,6.0,110.0,1138.26,
Virginia,VA,51,2024,9,2024-09-01,2.9,63.9,34.6,5.5,88.0,1181.94,
Virginia,VA,51,2024,10,2024-10-01,2.8,64.0,34.0,6.0,93.0,1160.42,
Virginia,VA,51,2024,11,2024-11-01,2.9,63.6,33.8,5.6,66.0,1165.09,
Virginia,VA,51,2024,12,2024-12-01,2.5,63.6,34.3,5.2,71.0,1212.51,
Virginia,VA,51,2025,1,2025-01-01,3.1,63.2,32.9,5.6,71.0,1181.77,
Virginia,VA,51,2025,2,2025-02-01,3.3,62.9,33.4,4.6,76.0,1213.76,
Virginia,VA,51,2025,3,2025-03-01,3.5,63.0,34.5,4.6,87.0,1242.35,
Virginia,VA,51,2025,4,2025-04-01,3.3,63.0,34.0,4.2,73.0,1219.92,
Virginia,VA,51,2025,5,2025-05-01,3.6,62.5,34.0,5.3,114.0,1224.0,
Virginia,VA,51,2025,6,2025-06-01,3.9,62.6,34.6,4.8,84.0,1263.25,
Virginia,VA,51,2025,7,2025-07-01,3.8,62.9,34.1,4.9,90.0,1233.06,
Virginia,VA,51,2025,8,2025-08-01,3.9,62.2,34.0,4.9,119.0,1241.34,
Virginia,VA,51,2025,9,2025-09-01,3.4,61.9,34.3,5.1,101.0,1262.58,
Virginia,VA,51,2025,10,2025-10-01,,,34.2,5.1,69.0,1268.82,
Virginia,VA,51,2025,11,2025-11-01,3.9,61.3,34.5,4.6,76.0,1307.55,
Virginia,VA,51,2025,12,2025-12-01,3.4,61.6,33.9,4.7,76.0,1271.25,
Washington,WA,53,2022,1,2022-01-01,4.7,60.4,35.0,6.0,97.0,1312.85,33.0
Washington,WA,53,2022,2,2022-02-01,4.4,61.1,34.8,6.8,63.0,1294.91,30.68
Washington,WA,53,2022,3,2022-03-01,4.1,61.4,34.7,6.8,100.0,1285.64,34.68
Washington,WA,53,2022,4,2022-04-01,3.6,61.3,34.5,6.5,101.0,1280.64,30.24
Washington,WA,53,2022,5,2022-05-01,3.7,61.4,35.1,6.2,68.0,1322.22,32.86
Washington,WA,53,2022,6,2022-06-01,3.9,61.4,34.6,5.7,85.0,1296.46,32.3
Washington,WA,53,2022,7,2022-07-01,4.0,61.5,34.6,7.2,93.0,1300.96,36.07
Washington,WA,53,2022,8,2022-08-01,4.4,61.3,34.5,5.4,99.0,1306.17,32.9
Washington,WA,53,2022,9,2022-09-01,3.9,61.5,34.9,5.8,100.0,1320.97,30.97
Washington,WA,53,2022,10,2022-10-01,4.0,61.6,35.5,5.6,82.0,1369.95,32.99
Washington,WA,53,2022,11,2022-11-01,4.1,61.2,34.7,5.2,75.0,1334.22,28.02
Washington,WA,53,2022,12,2022-12-01,4.2,61.1,34.5,6.6,76.0,1332.05,27.59
Washington,WA,53,2023,1,2023-01-01,4.5,60.9,35.0,5.6,91.0,1373.05,29.93
Washington,WA,53,2023,2,2023-02-01,4.5,61.4,34.5,4.9,67.0,1348.26,25.61
Washington,WA,53,2023,3,2023-03-01,4.1,61.6,34.4,4.6,65.0,1341.6,28.5
Washington,WA,53,2023,4,2023-04-01,3.6,61.7,35.0,4.9,69.0,1391.6,28.45
Washington,WA,53,2023,5,2023-05-01,3.7,61.5,34.3,4.3,66.0,1348.68,33.83
Washington,WA,53,2023,6,2023-06-01,3.8,61.6,34.4,4.3,60.0,1363.62,31.42
Washington,WA,53,2023,7,2023-07-01,4.0,61.7,34.9,4.3,79.0,1399.84,34.0
Washington,WA,53,2023,8,2023-08-01,4.5,61.4,34.2,4.7,92.0,1360.48,32.5
Washington,WA,53,2023,9,2023-09-01,4.2,61.4,34.2,4.3,84.0,1367.66,31.45
Washington,WA,53,2023,10,2023-10-01,4.4,61.3,34.7,3.9,64.0,1400.84,32.54
Washington,WA,53,2023,11,2023-11-01,4.4,61.2,34.0,4.4,59.0,1365.78,28.51
Washington,WA,53,2023,12,2023-12-01,4.7,60.6,34.2,3.9,49.0,1387.84,27.42
Washington,WA,53,2024,1,2024-01-01,5.0,60.2,33.4,4.3,80.0,1375.41,26.21
Washington,WA,53,2024,2,2024-02-01,5.1,60.6,34.1,4.8,67.0,1390.6,24.71
Washington,WA,53,2024,3,2024-03-01,4.7,60.8,34.2,4.1,50.0,1388.86,26.74
Washington,WA,53,2024,4,2024-04-01,4.1,60.9,34.1,3.5,69.0,1392.64,27.35
Washington,WA,53,2024,5,2024-05-01,4.2,60.7,34.0,4.0,55.0,1383.12,27.96
